sector,date,hour,etf_rvol,mean_asset_rvol,sector_score
Metals,2023-07-21,10,1.1191447112915265,0.704648389285729,0.8704469180880481
Metals,2023-07-21,11,0.8536802205326922,0.7545934357462913,0.7942281496608516
Metals,2023-07-21,12,0.9785763617860588,1.2317355488617907,1.1304718740314978
Metals,2023-07-21,13,1.2507107470930667,0.8592453458119578,1.0158315063244014
Metals,2023-07-21,14,1.1402022931721616,0.7513379789124057,0.9068837046163081
Metals,2023-07-21,15,1.1073202704147187,0.8932269715250039,0.9788642910808898
Metals,2023-07-21,16,0.7800739955222384,0.7729898122738088,0.7758234855731807
Metals,2023-07-21,17,0.7144072821576193,0.7476632292812136,0.7343608504317759
Metals,2023-07-21,18,0.8772015145513564,0.8125730354200238,0.8384244270725568
Metals,2023-07-21,19,0.9146814569244025,0.7422109942105372,0.8111991792960833
Metals,2023-07-21,20,1.0471302098637527,1.0316467984695141,1.0378401630272096
Metals,2023-07-21,21,1.1440543988561855,1.2789590039378975,1.2249971619052127
Metals,2023-07-21,22,0.8110305455829581,0.8645574735432999,0.8431467023591631
Metals,2023-07-21,23,0.767459422013418,0.8688292706886981,0.8282813312185859
Metals,2023-07-22,0,0.7839428609631892,1.0690290470320696,0.9549945726045175
Metals,2023-07-22,1,1.2984781752218737,0.8368019754314235,1.0214724553476038
Metals,2023-07-22,2,1.0317504389328396,1.2999188198047749,1.1926514674560007
Metals,2023-07-22,3,0.8860251030637868,0.7742997487391758,0.8189898904690203
Metals,2023-07-22,4,0.9866831170826855,1.2927992348304387,1.1703527877313373
Metals,2023-07-22,5,0.7269753953378135,0.969863607491783,0.8727083226301953
Metals,2023-07-22,6,1.0754318549091157,0.8743877780475922,0.9548054087922015
Metals,2023-07-22,7,1.0714754644510591,0.8118545896569418,0.9157029395745888
Metals,2023-07-22,8,0.9956291857854539,0.8760482081754549,0.9238805992194545
Metals,2023-07-22,9,1.1941573224384863,1.191875074554509,1.1927879737081
Metals,2023-07-22,10,0.8965013030129289,0.9130532249420533,0.9064324561704036
Metals,2023-07-22,11,1.05730132784337,0.7332545694680876,0.8628732728182007
Metals,2023-07-22,12,0.9094770705261759,1.1619167281841276,1.0609408651209469
Metals,2023-07-22,13,0.8071383786049668,0.9501442551827142,0.8929419045516153
Metals,2023-07-22,14,1.0782936468638782,0.7805480451171991,0.8996462858158707
Metals,2023-07-22,15,0.9988075409927777,0.9411907892645518,0.9642374899558421
Metals,2023-07-22,16,0.8219475133959606,0.980374173660074,0.9170035095544287
Metals,2023-07-22,17,1.0913883278615135,1.2315984681110286,1.1755144120112226
Metals,2023-07-22,18,1.1052546472685947,1.2092286503103633,1.167639049093656
Metals,2023-07-22,19,1.0321583178348686,0.7028031879492918,0.8345452399035225
Metals,2023-07-22,20,1.2270208962708122,0.8006694600562113,0.9712100345420517
Metals,2023-07-22,21,0.9932060086850781,0.7114353566675408,0.8241436174745558
Metals,2023-07-22,22,0.7695994972907949,0.9043237322244309,0.8504340382509764
Metals,2023-07-22,23,1.2403218699153202,0.7743345716858139,0.9607294909776164
Metals,2023-07-23,0,0.7722167672330154,1.1751634605868424,1.0139847832453115
Metals,2023-07-23,1,0.7869620004656631,1.071728290501346,0.957821774487073
Metals,2023-07-23,2,1.296508602078922,1.1717176433875502,1.2216340268640988
Metals,2023-07-23,3,0.7310358911705016,1.1437879965639601,0.9786871544065767
Metals,2023-07-23,4,1.1516051896572694,1.2302368054453567,1.1987841591301218
Metals,2023-07-23,5,1.2358087142035905,0.8690622136194117,1.0157608138530834
Metals,2023-07-23,6,1.1403928234735519,1.1607937782571431,1.1526333963437065
Metals,2023-07-23,7,0.700626010148693,1.1413242341762677,0.9650449445652378
Metals,2023-07-23,8,0.9564764169717646,0.9212935662488908,0.9353667065380403
Metals,2023-07-23,9,0.951760440132446,0.9073576997981927,0.9251187959318941
Metals,2023-07-23,10,0.9725977314725185,0.7975811574617108,0.8675877870660338
Metals,2023-07-23,11,1.0896716090801943,1.2757412468064226,1.2013133917159313
Metals,2023-07-23,12,0.798770491955952,1.1348259891178627,1.0004037902530984
Metals,2023-07-23,13,0.8216511588607471,0.9611981164518111,0.9053793334153856
Metals,2023-07-23,14,0.8052451155162634,1.1498572368325721,1.0120123883060486
Metals,2023-07-23,15,0.968876547835521,0.9513943832007512,0.9583872490546591
Metals,2023-07-23,16,0.9029475047420483,1.13932809821241,1.0447758608242654
Metals,2023-07-23,17,1.0104664231159075,1.1103627865626873,1.0704042411839754
Metals,2023-07-23,18,1.0596709426542907,1.086601439604898,1.075829240824655
Metals,2023-07-23,19,1.1378076882357424,1.087607274257399,1.1076874398487364
Metals,2023-07-23,20,1.2790903209274085,1.1476711047888863,1.2002387912442951
Metals,2023-07-23,21,1.1909098750433602,0.8435571620138997,0.9824982472256839
Metals,2023-07-23,22,0.8836160127627442,0.9744320911137573,0.9381056597733519
Metals,2023-07-23,23,0.8888368231432435,1.0289790027970396,0.9729221309355212
Metals,2023-07-24,0,0.9909160267934367,0.9315395245148215,0.9552901254262676
Metals,2023-07-24,1,0.7518517488920325,1.2261410117358786,1.0364253065983402
Metals,2023-07-24,2,0.9907536375690995,1.1799819280311044,1.1042906118463023
Metals,2023-07-24,3,0.8536592969851385,1.2763019169734713,1.1072448689781382
Metals,2023-07-24,4,1.094473327564747,0.9816221120381399,1.0267625982487827
Metals,2023-07-24,5,0.8454816677786539,1.2349192849564097,1.0791442380853074
Metals,2023-07-24,6,1.0582818265709601,1.2001938775335115,1.1434290571484909
Metals,2023-07-24,7,0.9042674457434701,1.0441630527177792,0.9882048099280556
Metals,2023-07-24,8,1.2548902568673288,0.9037145248866566,1.0441848176789255
Metals,2023-07-24,9,0.9606954803275556,1.180518654325707,1.0925893847264463
Metals,2023-07-24,10,0.9401577783096605,1.2956260159619384,1.1534387209010273
Metals,2023-07-24,11,1.2750082211574612,0.8928724793054038,1.0457267760462268
Metals,2023-07-24,12,0.9367501764104225,0.9190821453695177,0.9261493577858796
Metals,2023-07-24,13,0.8027303491580017,0.8332293049418451,0.8210297226283078
Metals,2023-07-24,14,0.8296424729815159,1.275332978712097,1.0970567764198647
Metals,2023-07-24,15,1.2302795152531019,1.0253622284690413,1.1073291431826655
Metals,2023-07-24,16,1.2100591217844894,1.2434352744880672,1.230084813406636
Metals,2023-07-24,17,1.2541553149425426,1.123798407979111,1.1759411707644838
Metals,2023-07-24,18,1.272501827128214,0.7158715767347223,0.938523676892119
Metals,2023-07-24,19,0.885228459065631,1.2673777231660903,1.1145180175259066
Metals,2023-07-24,20,1.21858066552217,0.8561100795276454,1.0010983139254552
Metals,2023-07-24,21,0.7264278871869699,1.1800756920947542,0.9986165701316405
Metals,2023-07-24,22,0.7954175004793519,0.9413981033218703,0.8830058621848629
Metals,2023-07-24,23,1.2948339154488862,0.9132875447231232,1.0659060930134283
Metals,2023-07-25,0,0.7287423424152099,1.1755784061784964,0.9968439806731817
Metals,2023-07-25,1,1.1930992158540286,1.2289603218563974,1.2146158794554498
Metals,2023-07-25,2,0.8420938432151609,0.8446522948248316,0.8436289141809633
Metals,2023-07-25,3,1.278436357344689,0.996592580212105,1.1093300910651385
Metals,2023-07-25,4,1.2320620091242103,1.0174078236042297,1.103269497812222
Metals,2023-07-25,5,0.877291076010871,1.2552341061375136,1.1040568940868565
Metals,2023-07-25,6,1.0136817202115385,1.1580226008583798,1.1002862485996432
Metals,2023-07-25,7,1.1604562896102821,1.2444555432938407,1.2108558418204174
Metals,2023-07-25,8,0.7649636096706414,1.110364867040278,0.9722043640924233
Metals,2023-07-25,9,0.987684969991325,0.8557815833326758,0.9085429379961355
Metals,2023-07-25,10,0.9809090279597759,0.7823412319869311,0.861768350376069
Metals,2023-07-25,11,1.070770967382155,1.0769762514137347,1.0744941378011028
Metals,2023-07-25,12,0.7352606748220744,1.1609734758426706,0.9906883554344321
Metals,2023-07-25,13,0.8557384375555548,1.0098184785622828,0.9481864621595916
Metals,2023-07-25,14,0.7495272063786778,1.0321336360321962,0.9190910641707888
Metals,2023-07-25,15,0.7060111113010876,0.9309129692290654,0.8409522260578743
Metals,2023-07-25,16,1.163274417915222,0.8332882222060154,0.965282700489698
Metals,2023-07-25,17,1.0503295025779433,0.7997288497103011,0.899969110857358
Metals,2023-07-25,18,1.2405299487336074,0.9890124525491548,1.0896194510229358
Metals,2023-07-25,19,1.2635215930116677,0.7850819663466045,0.9764578170126298
Metals,2023-07-25,20,1.2474680492662442,0.7711149646464089,0.961656198494343
Metals,2023-07-25,21,1.2045571077673474,1.264632497434191,1.2406023415674534
Metals,2023-07-25,22,1.2362111215490552,0.8297243828667925,0.9923190783396976
Metals,2023-07-25,23,0.9566276303578916,0.8837122975122949,0.9128784306505335
Metals,2023-07-26,0,0.8773473517705568,0.9344775221179173,0.9116254539789731
Metals,2023-07-26,1,0.853575577135483,0.976136788671605,0.9271123040571562
Metals,2023-07-26,2,0.9260516977184354,1.2635769224733235,1.1285668325713683
Metals,2023-07-26,3,0.8773797846707168,0.7025734853008688,0.772496005048808
Metals,2023-07-26,4,0.8632550199753166,1.248583147147727,1.0944518962787628
Metals,2023-07-26,5,1.2651796934754937,0.9338254896588979,1.0663671711855363
Metals,2023-07-26,6,1.0404983519253173,0.9912240615922394,1.0109337777254706
Metals,2023-07-26,7,0.9569449330224773,1.251343924688275,1.133584328021956
Metals,2023-07-26,8,0.9783838881856921,1.0262129187632658,1.0070813065322364
Metals,2023-07-26,9,0.8115232104749818,0.8541993403226295,0.8371288883835704
Metals,2023-07-26,10,0.779869008290331,1.1731757099947513,1.0158530293129833
Metals,2023-07-26,11,0.8608972712776481,0.9652681625068147,0.9235198060151482
Metals,2023-07-26,12,0.8500441289928427,1.0603543795204118,0.9762302793093842
Metals,2023-07-26,13,1.1759788356344965,0.7678292435435246,0.9310890803799132
Metals,2023-07-26,14,0.7208053754135831,0.9483492806210159,0.8573317185380428
Metals,2023-07-26,15,1.0641431650181759,0.862657317004206,0.943251656209794
Metals,2023-07-26,16,0.7758050033389858,0.9324525974826905,0.8697935598252087
Metals,2023-07-26,17,0.8554439610853345,0.9717281674455901,0.9252144849014878
Metals,2023-07-26,18,0.7432034653582975,0.9251752680573183,0.85238654697771
Metals,2023-07-26,19,1.1093968842073685,0.8407553879599909,0.948211986458942
Metals,2023-07-26,20,0.9579217341187833,0.8049037652951749,0.8661109528246183
Metals,2023-07-26,21,1.039444707338427,1.191711187765528,1.1308045955946875
Metals,2023-07-26,22,0.8252841834544045,0.835209205610675,0.8312391967481668
Metals,2023-07-26,23,0.8706381808071186,1.0607619622990117,0.9847124497022545
Metals,2023-07-27,0,0.8820466650419299,1.1170981048499495,1.0230775289267418
Metals,2023-07-27,1,1.1319696480238113,1.011741713879968,1.0598328875375054
Metals,2023-07-27,2,0.7340459679758463,0.7750825042894192,0.75866788976399
Metals,2023-07-27,3,1.1340368713301396,1.1969109977526158,1.1717613471836255
Metals,2023-07-27,4,1.1765239071948765,1.2172590860452164,1.2009650145050803
Metals,2023-07-27,5,1.0456245433557525,0.9280454426865236,0.9750770829542151
Metals,2023-07-27,6,1.151581325884923,0.9807472546515832,1.049080883144919
Metals,2023-07-27,7,1.0938498395249001,0.8767989123259037,0.9636192832055023
Metals,2023-07-27,8,1.2130760312870024,0.8633864850843519,1.003262303565412
Metals,2023-07-27,9,1.2089090862261416,0.851552120032878,0.9944949065101834
Metals,2023-07-27,10,1.041933793883298,1.1704533763779799,1.1190455433801072
Metals,2023-07-27,11,0.9685422254615541,1.0930715331865692,1.043259810096563
Metals,2023-07-27,12,1.0557404579444787,1.2537041476377946,1.174518671760468
Metals,2023-07-27,13,1.178906697193837,0.9402021326111654,1.0356839584442339
Metals,2023-07-27,14,0.8058999264700795,0.902973599112739,0.8641441300556751
Metals,2023-07-27,15,0.9686790784188244,0.717070263095906,0.8177137892250734
Metals,2023-07-27,16,1.283982905255718,1.047932746091684,1.1423528097572977
Metals,2023-07-27,17,0.8284483135577135,0.8345829983904354,0.8321291244573467
Metals,2023-07-27,18,0.7807182939000274,1.165360402661501,1.0115035591569115
Metals,2023-07-27,19,1.2288516823599513,0.9077853872982348,1.0362119053229215
Metals,2023-07-27,20,0.8257047725510258,1.1251452929928445,1.005369084816117
Metals,2023-07-27,21,1.1132538095026787,1.0173546062098213,1.0557142875269643
Metals,2023-07-27,22,1.0596237556381043,1.2818332460317623,1.1929494498742992
Metals,2023-07-27,23,1.2728023293422266,0.817704036665431,0.9997433537361493
Metals,2023-07-28,0,1.29172278064816,0.8306743868406858,1.0150937443636754
Metals,2023-07-28,1,0.7130272787213751,0.7167612429569987,0.7152676572627492
Metals,2023-07-28,2,0.954610119015758,1.0130155555223816,0.9896533809197322
Metals,2023-07-28,3,0.8091750192234947,1.0412868203599508,0.9484420999053683
Metals,2023-07-28,4,1.1472147077855723,0.9739296266129129,1.0432436590819767
Metals,2023-07-28,5,0.9698389816868435,1.131314580728287,1.0667243411117096
Metals,2023-07-28,6,0.7891150956234634,0.8723894062690669,0.8390796820108255
Metals,2023-07-28,7,0.8028439449597471,1.2462806264961286,1.068905953881576
Metals,2023-07-28,8,1.1706084234255865,1.274105772009119,1.232706832575706
Metals,2023-07-28,9,0.7441010578308285,1.0925045977103942,0.9531431817585679
Metals,2023-07-28,10,1.1401052206284576,0.8713822627697256,0.9788714459132184
Metals,2023-07-28,11,0.9193202019784557,1.1683995876254931,1.0687678333666781
Metals,2023-07-28,12,0.8346398267956268,0.8651749477646549,0.8529608993770436
Metals,2023-07-28,13,0.8980899519017262,1.1625542239413813,1.0567685151255193
Metals,2023-07-28,14,0.933126853267038,0.7332190821953761,0.8131821906240408
Metals,2023-07-28,15,0.9698580011896878,1.065192114551345,1.0270584692066822
Metals,2023-07-28,16,0.9837027894146333,1.058495587414992,1.0285784682148484
Metals,2023-07-28,17,1.2562523129702683,0.928387906878944,1.0595336693154738
Metals,2023-07-28,18,1.0453701790169736,0.948866163489503,0.9874677697004912
Metals,2023-07-28,19,0.9723904267718588,0.9822633143444538,0.9783141593154158
Metals,2023-07-28,20,1.2867284134487793,1.1768481526516608,1.220800256970508
Metals,2023-07-28,21,1.2060438608121697,1.2309156591820503,1.220966939834098
Metals,2023-07-28,22,0.9544691813657085,1.111007522193432,1.0483921858623426
Metals,2023-07-28,23,0.9033246055413429,0.9808433386345258,0.9498358453972526
Metals,2023-07-29,0,1.137277292463526,0.7500467186838099,0.9049389481956963
Metals,2023-07-29,1,0.8771595112494917,0.8126651762436912,0.8384629102460114
Metals,2023-07-29,2,0.8424365319329088,0.7925752018769139,0.8125197338993119
Metals,2023-07-29,3,0.8272497801856055,1.0091098568716768,0.9363658261972482
Metals,2023-07-29,4,0.724243230832893,1.1480857054117504,0.9785487155802074
Metals,2023-07-29,5,0.9680270311436895,1.0653897330064825,1.0264446522613653
Metals,2023-07-29,6,1.1293973195304101,1.1859540422931392,1.1633313531880476
Metals,2023-07-29,7,1.2758530439953113,1.2461613288253848,1.2580380148933554
Metals,2023-07-29,8,0.873877496911877,1.0942399916198589,1.006094993736666
Metals,2023-07-29,9,0.8317213935307788,1.1038001734530105,0.9949686614841178
Metals,2023-07-29,10,1.1514541288992848,1.037663699357874,1.0831798711744383
Metals,2023-07-29,11,0.7764539603452966,1.2022015102929398,1.0319024903138825
Metals,2023-07-29,12,0.7249359808487176,0.8228290504054254,0.7836718225827423
Metals,2023-07-29,13,1.172643187561564,0.7078784288021851,0.8937843323059367
Metals,2023-07-29,14,1.166931467023811,1.0258328645724322,1.0822723055529837
Metals,2023-07-29,15,1.0399480746161163,1.0351785206387831,1.0370863422297165
Metals,2023-07-29,16,1.203474088214781,0.8094767591435962,0.9670756907720701
Metals,2023-07-29,17,1.0422518267667265,0.9764903449837633,1.0027949376969485
Metals,2023-07-29,18,0.7999634598246043,1.187506181616912,1.0324890928999888
Metals,2023-07-29,19,1.1096593381702033,1.0677449589159838,1.0845107106176717
Metals,2023-07-29,20,1.1555091386999752,1.123067085177138,1.1360439065862729
Metals,2023-07-29,21,0.815740842842842,1.1394793479677072,1.009983945917761
Metals,2023-07-29,22,1.1453248179403592,1.2947255731325948,1.2349652710557006
Metals,2023-07-29,23,0.944378174915273,0.9810361451881247,0.966372957078984
Metals,2023-07-30,0,0.9958736991564843,0.8724216403963516,0.9218024639004047
Metals,2023-07-30,1,1.038274065133158,0.7744122686804059,0.8799569872615067
Metals,2023-07-30,2,1.0287093567856602,1.2953325407612575,1.1886832671710186
Metals,2023-07-30,3,0.8815323366984993,0.7010985764914566,0.7732720805742737
Metals,2023-07-30,4,0.8976068432843267,1.2407769324669287,1.1035088967938878
Metals,2023-07-30,5,1.2708251423187165,0.9324221369248022,1.0677833390823679
Metals,2023-07-30,6,0.8330161937733161,0.9345390927085145,0.8939299331344353
Metals,2023-07-30,7,1.044583752145058,0.7163684649285185,0.8476545798151343
Metals,2023-07-30,8,0.8866753356639892,0.8227514230635958,0.8483209881037532
Metals,2023-07-30,9,0.7163496000643663,1.0318251147578024,0.9056349088804279
Metals,2023-07-30,10,1.2599680647176652,1.0792800062663959,1.1515552296469036
Metals,2023-07-30,11,1.058992767105035,1.299203497610994,1.2031192054086104
Metals,2023-07-30,12,0.919583446595412,0.9034004690834126,0.9098736600882125
Metals,2023-07-30,13,0.7807942053445737,0.8346809765230172,0.8131262680516398
Metals,2023-07-30,14,1.170684780735863,0.7030927163441046,0.890129542100808
Metals,2023-07-30,15,0.8903640122664009,1.1066686308970475,1.0201467834447888
Metals,2023-07-30,16,0.8661425297431836,0.9558421657455164,0.9199623113445832
Metals,2023-07-30,17,1.2843533310163533,1.0760234422282617,1.1593553977434983
Metals,2023-07-30,18,1.0639673213796537,1.08923780498594,1.0791296115434255
Metals,2023-07-30,19,1.0695970278460438,1.0077418833099574,1.032483941124392
Metals,2023-07-30,20,0.9190464668149843,1.0201003220604319,0.9796787799622528
Metals,2023-07-30,21,0.7869938889301641,0.779925862540586,0.7827530730964173
Metals,2023-07-30,22,0.9138214696805699,0.7350926649925394,0.8065841868677517
Metals,2023-07-30,23,1.296116047872419,0.9694251938331524,1.100101535448859
Metals,2023-07-31,0,0.9040638261238609,1.0742280496739087,1.0061623602538896
Metals,2023-07-31,1,1.2063665640689174,1.153112328311521,1.1744140226144797
Metals,2023-07-31,2,0.9755472096191133,0.7428930020749223,0.8359546850925987
Metals,2023-07-31,3,0.9407854850142531,1.2717013024810924,1.1393349754943567
Metals,2023-07-31,4,1.293050907720243,1.0041263472104565,1.1196961714143712
Metals,2023-07-31,5,1.1849150362868341,0.7829216175661525,0.9437189850544252
Metals,2023-07-31,6,1.2504147332521656,1.2253833896043995,1.235395927063506
Metals,2023-07-31,7,0.708678254736916,1.2589370593320166,1.0388335374939763
Metals,2023-07-31,8,1.1517373074736186,1.2560941670567436,1.2143514232234938
Metals,2023-07-31,9,0.7573580256501911,1.164819655216406,1.0018350033899202
Metals,2023-07-31,10,1.0698300718589362,0.726890132160034,0.8640661080395948
Metals,2023-07-31,11,1.0437491876651694,0.9651310688800179,0.9965783163940785
Metals,2023-07-31,12,0.9345776028847773,0.99912554950823,0.973306370858849
Metals,2023-07-31,13,0.7994301558512489,1.2279783412906917,1.0565590671149145
Metals,2023-07-31,14,1.0773983726255785,1.2625869909821001,1.1885115436394915
Metals,2023-07-31,15,1.118247196519097,0.9913953349962259,1.0421360796053745
Metals,2023-07-31,16,0.7690653480813392,0.9171805366933873,0.857934461248568
Metals,2023-07-31,17,0.7695926896917549,0.9163520116780692,0.8576482828835434
Metals,2023-07-31,18,0.9601481826983691,1.1459034598733466,1.0716013490033556
Metals,2023-07-31,19,1.1210873434513076,0.7679725180120638,0.9092184481877612
Metals,2023-07-31,20,0.8458593210101806,1.291689294552587,1.1133573051356245
Metals,2023-07-31,21,1.0434942959442086,0.7825653203959722,0.8869369106152667
Metals,2023-07-31,22,0.798622049796709,1.1451012044645519,1.0065095425974147
Metals,2023-07-31,23,1.0086446374346771,0.8611296946609306,0.9201356717704292
Metals,2023-08-01,0,1.0975795671227853,0.9104432344358209,0.9852977675106066
Metals,2023-08-01,1,0.773303544390665,1.0554123432212676,0.9425688236890265
Metals,2023-08-01,2,0.8255873395866373,1.269705229824662,1.092058073729452
Metals,2023-08-01,3,1.1258831536273906,1.201965603698738,1.171532623670199
Metals,2023-08-01,4,1.0754711165593216,0.9309098227205399,0.9887343402560526
Metals,2023-08-01,5,1.2213183164374235,0.7711710278901047,0.9512299433090323
Metals,2023-08-01,6,1.0927339553114503,0.7569717036288737,0.8912766043019044
Metals,2023-08-01,7,0.7153040982291559,1.1358167620685045,0.967611696532765
Metals,2023-08-01,8,0.7025122397380639,0.9675953974147122,0.8615621343440529
Metals,2023-08-01,9,0.752177889555217,1.069229784564458,0.9424090265607616
